Zoznam zvolených starostov,,,,,,,,,,
,,,,,,,,,,
Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Meno,Priezvisko,Politický subjekt
7,Prešovský kraj,705,Prešov,707,Prešov,524867,Miklušovce,Martin,Fiľakovský,KDH
7,Prešovský kraj,705,Prešov,707,Prešov,524883,Mirkovce,Marián,Engel,KDH
7,Prešovský kraj,705,Prešov,707,Prešov,524905,Mošurov,Ondrej,Chlebuš,DOBRÁ VOĽBA a Umiernení
7,Prešovský kraj,705,Prešov,707,Prešov,524913,Nemcovce,Jozef,Bača,NEKA
7,Prešovský kraj,705,Prešov,707,Prešov,524930,Okružná,Vladimír,Magač,Hlas - sociálna demokracia
7,Prešovský kraj,705,Prešov,707,Prešov,524964,Ondrašovce,Jozef,Lopuchovský,SMER - SD
7,Prešovský kraj,705,Prešov,707,Prešov,524999,Ovčie,Eduard,Jenča,KDH
7,Prešovský kraj,705,Prešov,707,Prešov,525014,Petrovany,Peter,Hatok,"SME RODINA, KDH"
7,Prešovský kraj,705,Prešov,707,Prešov,525022,Podhorany,Štefan,Dadej,NEKA
7,Prešovský kraj,705,Prešov,707,Prešov,525031,Podhradík,Rudolf,Vysoký,KDH
7,Prešovský kraj,705,Prešov,707,Prešov,524140,Prešov,František,Oľha,"SaS, Progresívne Slovensko, SPOLU, DS, ŠANCA, ODS - Občianski demokrati Slovenska, DOBRÁ VOĽBA a Umiernení"
7,Prešovský kraj,705,Prešov,707,Prešov,525057,Proč,Ján,Pavuk,NEKA
7,Prešovský kraj,705,Prešov,707,Prešov,525065,Pušovce,Ján,Namešpetra,NEKA
7,Prešovský kraj,705,Prešov,707,Prešov,525073,Radatice,Gabriela,Viazanková,KDH
7,Prešovský kraj,705,Prešov,707,Prešov,525111,Rokycany,Róbert,Šoltis,NEKA
7,Prešovský kraj,705,Prešov,707,Prešov,525138,Ruská Nová Ves,Tibor,Kollár,KDH
7,Prešovský kraj,705,Prešov,707,Prešov,525154,Sedlice,Marek,Guman,KDH
7,Prešovský kraj,705,Prešov,707,Prešov,525162,Seniakovce,Jozef,Pončák,ŽIVOT
7,Prešovský kraj,705,Prešov,707,Prešov,559989,Suchá Dolina,Katarína,Petrenčáková,KDH
7,Prešovský kraj,705,Prešov,707,Prešov,525171,Svinia,Vladimír,Bendík,SME RODINA
7,Prešovský kraj,705,Prešov,707,Prešov,525189,Šarišská Poruba,Ľudmila,Beňová,NEKA
7,Prešovský kraj,705,Prešov,707,Prešov,525197,Šarišská Trstená,Jaroslav,Fogaš,NEKA
7,Prešovský kraj,705,Prešov,707,Prešov,525251,Šindliar,František,Sedlák,KDH
7,Prešovský kraj,705,Prešov,707,Prešov,525260,Široké,Silvia,Kováčová,NEKA
7,Prešovský kraj,705,Prešov,707,Prešov,525278,Štefanovce,Ján,Palenčár,SaS
7,Prešovský kraj,705,Prešov,707,Prešov,525286,Teriakovce,Martin,Šima,KDH
7,Prešovský kraj,705,Prešov,707,Prešov,525294,Terňa,Juraj,Senderák,NEKA
7,Prešovský kraj,705,Prešov,707,Prešov,525324,Trnkov,Jiří,Ballarin,Hlas - sociálna demokracia
7,Prešovský kraj,705,Prešov,707,Prešov,525332,Tuhrina,František,Lorinc,NEKA
7,Prešovský kraj,705,Prešov,707,Prešov,525341,Tulčík,Peter,Kopčák,KDH
7,Prešovský kraj,705,Prešov,707,Prešov,525383,Varhaňovce,René,Dancák,"Hlas - sociálna demokracia, SMER - SD"
7,Prešovský kraj,705,Prešov,707,Prešov,525391,Veľký Slivník,Jana,Sabolová,NEKA
7,Prešovský kraj,705,Prešov,707,Prešov,525405,Veľký Šariš,Viliam,Kall,NEKA
7,Prešovský kraj,705,Prešov,707,Prešov,525413,Víťaz,Michal,Magda,NEKA
7,Prešovský kraj,705,Prešov,707,Prešov,525430,Vyšná Šebastová,Marián,Beluško,NEKA
7,Prešovský kraj,705,Prešov,707,Prešov,525448,Záborské,Kristína,Maliňáková,KDH
7,Prešovský kraj,705,Prešov,707,Prešov,525456,Záhradné,Róbert,Tkáč,SME RODINA
7,Prešovský kraj,705,Prešov,707,Prešov,525472,Zlatá Baňa,Maroš,Železník,NEKA
7,Prešovský kraj,705,Prešov,707,Prešov,525499,Žehňa,Atila,Géňa,PRINCÍP
7,Prešovský kraj,705,Prešov,707,Prešov,525502,Žipov,Jozef,Štofanko,SMER - SD
7,Prešovský kraj,705,Prešov,707,Prešov,525511,Župčany,Martin,Dlugoš,NEKA
7,Prešovský kraj,705,Prešov,708,Sabinov,524182,Bajerovce,Michal,Sekerák,NEKA
7,Prešovský kraj,705,Prešov,708,Sabinov,524204,Bodovce,František,Jusko,SMER - SD
7,Prešovský kraj,705,Prešov,708,Sabinov,524239,Brezovica,Jozef,Hodoši,NEKA
7,Prešovský kraj,705,Prešov,708,Sabinov,524247,Brezovička,Peter,Tomčufčík,KDH
7,Prešovský kraj,705,Prešov,708,Sabinov,524280,Červená Voda,Zuzana,Džačovská,NEKA
7,Prešovský kraj,705,Prešov,708,Sabinov,524298,Červenica pri Sabinove,Pavol,Spodník,Hlas - sociálna demokracia
7,Prešovský kraj,705,Prešov,708,Sabinov,524310,Ďačov,Anton,Cuprák,KDH
7,Prešovský kraj,705,Prešov,708,Sabinov,524328,Daletice,Daniel,Ščavnický,Hlas - sociálna demokracia
7,Prešovský kraj,705,Prešov,708,Sabinov,524344,Drienica,Igor,Birčák,Hlas - sociálna demokracia
7,Prešovský kraj,705,Prešov,708,Sabinov,524379,Dubovica,Ladislav,Timčo,Hlas - sociálna demokracia
7,Prešovský kraj,705,Prešov,708,Sabinov,524441,Hanigovce,Alena,Havrilová,Hlas - sociálna demokracia
7,Prešovský kraj,705,Prešov,708,Sabinov,524492,Hubošovce,Katarína,Škvarlová,"SMER - SD, Hlas - sociálna demokracia"
7,Prešovský kraj,705,Prešov,708,Sabinov,524557,Jakovany,Stanislav,Miščík,NEKA
7,Prešovský kraj,705,Prešov,708,Sabinov,524565,Jakubova Voľa,Magdaléna,Sasaráková,NEKA
7,Prešovský kraj,705,Prešov,708,Sabinov,524573,Jakubovany,Jakub,Sedlák,NEKA
7,Prešovský kraj,705,Prešov,708,Sabinov,524603,Jarovnice,Florián,Giňa,SRK
7,Prešovský kraj,705,Prešov,708,Sabinov,524611,Kamenica,Peter,Vandžura,Hlas - sociálna demokracia
7,Prešovský kraj,705,Prešov,708,Sabinov,524671,Krásna Lúka,Marko,Osif,KDH
7,Prešovský kraj,705,Prešov,708,Sabinov,524689,Krivany,Milan,Timko,NEKA
7,Prešovský kraj,705,Prešov,708,Sabinov,524778,Lipany,Vladimír,Jánošík,"Hlas - sociálna demokracia, SMER - SD"
7,Prešovský kraj,705,Prešov,708,Sabinov,524816,Lúčka,Vladimír,Murcko,KDH
7,Prešovský kraj,705,Prešov,708,Sabinov,524824,Ľutina,Jarmila,Trojanovičová,NEKA
7,Prešovský kraj,705,Prešov,708,Sabinov,524875,Milpoš,Ladislav,Rabatin,Hlas - sociálna demokracia
7,Prešovský kraj,705,Prešov,708,Sabinov,524921,Nižný Slavkov,Jozef,Kamenický,KDH
7,Prešovský kraj,705,Prešov,708,Sabinov,524948,Olejníkov,Eva,Bartošová,KDH
7,Prešovský kraj,705,Prešov,708,Sabinov,524956,Oľšov,Karol,Pinčák,KDH
7,Prešovský kraj,705,Prešov,708,Sabinov,524981,Ostrovany,Rastislav,Popuša,SRK
7,Prešovský kraj,705,Prešov,708,Sabinov,525006,Pečovská Nová Ves,Jaroslav,Dujava,NEKA
7,Prešovský kraj,705,Prešov,708,Sabinov,525049,Poloma,Milan,Hovanec,KDH
7,Prešovský kraj,705,Prešov,708,Sabinov,525081,Ratvaj,Peter,Krompaský,NEKA
7,Prešovský kraj,705,Prešov,708,Sabinov,525090,Ražňany,Radovan,Rokošný,KDH
7,Prešovský kraj,705,Prešov,708,Sabinov,525103,Renčišov,Miroslav,Paločko,Hlas - sociálna demokracia
7,Prešovský kraj,705,Prešov,708,Sabinov,525120,Rožkovany,Stanislav,Girašek,KDH
7,Prešovský kraj,705,Prešov,708,Sabinov,525146,Sabinov,Michal,Repaský,NEKA
7,Prešovský kraj,705,Prešov,708,Sabinov,525219,Šarišské Dravce,Pavol,Blaščák,NEKA
7,Prešovský kraj,705,Prešov,708,Sabinov,525235,Šarišské Michaľany,Ondrej,Kušnirík,NEKA
7,Prešovský kraj,705,Prešov,708,Sabinov,525243,Šarišské Sokolovce,Daniel,Mikolaj,NEKA
7,Prešovský kraj,705,Prešov,708,Sabinov,525308,Tichý Potok,Ľubica,Zdravecká,KDH
7,Prešovský kraj,705,Prešov,708,Sabinov,525316,Torysa,Jozef,Stedina,NEKA
7,Prešovský kraj,705,Prešov,708,Sabinov,525359,Uzovce,Jaroslav,Golodžej,SMER - SD
7,Prešovský kraj,705,Prešov,708,Sabinov,525367,Uzovské Pekľany,Marek,Gruška,NEKA
7,Prešovský kraj,705,Prešov,708,Sabinov,525375,Uzovský Šalgov,Jozef,Merva,KDH
7,Prešovský kraj,705,Prešov,708,Sabinov,525421,Vysoká,Lucia,Hurajtová,KDH
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526673,Čirč,Michal,Didik,NEKA
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526681,Ďurková,Ivana,Opinová,KDH
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526690,Forbasy,Michal,Hanečák,"Hlas - sociálna demokracia, SMER - SD, KSS"
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526703,Hajtovka,Pavol,Nosek,"Hlas - sociálna demokracia, SMER - SD, SNS"
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526711,Haligovce,Monika,Bjalončíková,KDH
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526720,Hniezdne,Viktor,Selep,"Hlas - sociálna demokracia, SMER - SD"
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526738,Hraničné,Miroslav,Pokrivčák,"Hlas - sociálna demokracia, SMER - SD, KDH"
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526746,Hromoš,Maroš,Kočiš,"SMER - SD, Hlas - sociálna demokracia, SNS, KSS"
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526754,Chmeľnica,Pavel,Toček,KDH
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526762,Jakubany,Jozef,Mačuga,"Hlas - sociálna demokracia, SMER - SD, Slovenský PATRIOT"
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526771,Jarabina,Radoslav,Beňo,NEKA
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526789,Kamienka,Juraj,Jedinák,"SMER - SD, Hlas - sociálna demokracia"
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526797,Kolačkov,Pavol,Zamiška,NEKA
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526801,Kremná,Silvia,Bukovičová,"SMER - SD, Hlas - sociálna demokracia"
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526819,Kyjov,Milan,Dirga,NEKA
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526827,Lacková,Marek,Gallík,NEKA
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526835,Legnava,Martin,Krompaský,KDH
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526843,Lesnica,Ján,Gondek,"SME RODINA, KDH, SMER - SD, SNS"
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526851,Litmanová,Nataša,Hlinková,"Hlas - sociálna demokracia, SMER - SD, SME RODINA, KDH"
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526860,Lomnička,Mária,Oračková,"Hlas - sociálna demokracia, SMER - SD"
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526878,Ľubotín,Ján,Harčarik,NEKA
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526886,Malý Lipník,Jozef,Šesták,"SMER - SD, Hlas - sociálna demokracia"
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526894,Matysová,Pavol,Pastirčák,KDH
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526908,Mníšek nad Popradom,Peter,Žemba,KDH
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526916,Nižné Ružbachy,Stanislav,Šoltisik,NEKA
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526924,Nová Ľubovňa,Júlia,Boďová,NEKA
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526932,Obručné,Danka,Uhrinková,"Hlas - sociálna demokracia, SMER - SD"
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526941,Orlov,Ján,Hnat,NEKA
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526959,Plaveč,Peter,Šlosár,NEKA
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526967,Plavnica,Rastislav,Grich,"SMER - SD, Hlas - sociálna demokracia, SNS"
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526975,Podolínec,Michal,Marhefka,NEKA
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526983,Pusté Pole,Ondrej,Andraščík,NEKA
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526991,Ruská Voľa nad Popradom,Miroslav,Tomčo,"Hlas - sociálna demokracia, SMER - SD"
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526665,Stará Ľubovňa,Ľuboš,Tomko,NEKA
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527017,Stráňany,Viera,Kravčáková,"Hlas - sociálna demokracia, SMER - SD"
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527025,Sulín,Anna,Hiľáková,KDH
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527033,Šambron,Štefan,Petrus,"SMER - SD, Hlas - sociálna demokracia"
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527041,Šarišské Jastrabie,Ľubomír,Rešetár,"SMER - SD, Hlas - sociálna demokracia, SNS"
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527050,Údol,Vladimír,Kravec,NEKA
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527068,Veľká Lesná,Ján,Michna,"SMER - SD, Hlas - sociálna demokracia"
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527076,Veľký Lipník,Peter,Labant,NEKA
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527084,Vislanka,Michal,Struk,NEKA
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527092,Vyšné Ružbachy,Peter,Martinek,KDH
7,Prešovský kraj,707,Stropkov,711,Stropkov,527114,Baňa,Ján,Gundza,KDH
7,Prešovský kraj,707,Stropkov,711,Stropkov,527157,Breznica,Slavomír,Brendza,"SNS, Hlas - sociálna demokracia"
7,Prešovský kraj,707,Stropkov,711,Stropkov,527165,Breznička,Monika,Leľová,NEKA
7,Prešovský kraj,707,Stropkov,711,Stropkov,527173,Brusnica,Tatiana,Szabóová,SMER - SD
7,Prešovský kraj,707,Stropkov,711,Stropkov,527181,Bukovce,Jaroslav,Palička,SMER - SD
7,Prešovský kraj,707,Stropkov,711,Stropkov,527190,Bystrá,Miroslav,Korečko,SMER - SD
7,Prešovský kraj,707,Stropkov,711,Stropkov,527203,Bžany,Ladislav,Vrabeľ,NEKA
7,Prešovský kraj,707,Stropkov,711,Stropkov,527262,Duplín,Jozef,Gajdoš,SMER - SD
7,Prešovský kraj,707,Stropkov,711,Stropkov,527289,Gribov,Štefan,Mulik,SMER - SD
7,Prešovský kraj,707,Stropkov,711,Stropkov,527297,Havaj,Stanislav,Viňarský,SMER - SD
7,Prešovský kraj,707,Stropkov,711,Stropkov,527335,Chotča,Vladimír,Čač,"SNS, Hlas - sociálna demokracia"
7,Prešovský kraj,707,Stropkov,711,Stropkov,527386,Kolbovce,Ján,Kocak,SMER - SD
7,Prešovský kraj,707,Stropkov,711,Stropkov,527408,Korunková,Mária,Dudiňaková,SMER - SD
7,Prešovský kraj,707,Stropkov,711,Stropkov,527416,Kožuchovce,Ján,Zajac,SMER - SD
7,Prešovský kraj,707,Stropkov,711,Stropkov,527467,Krišľovce,Monika,Dovičaková,KDH
7,Prešovský kraj,707,Stropkov,711,Stropkov,527793,Kručov,Anna,Kertisová,SMER - SD
7,Prešovský kraj,707,Stropkov,711,Stropkov,527475,Krušinec,Viktor,Bochin,"Hlas - sociálna demokracia, SNS"
7,Prešovský kraj,707,Stropkov,711,Stropkov,527513,Lomné,Jana,Jánošíková,NEKA
7,Prešovský kraj,707,Stropkov,711,Stropkov,527521,Makovce,Helena,Štefancová,SaS
7,Prešovský kraj,707,Stropkov,711,Stropkov,527530,Malá Poľana,Anna,Bandiová,"Hlas - sociálna demokracia, SNS"
7,Prešovský kraj,707,Stropkov,711,Stropkov,527581,Miňovce,Miroslav,Mojsej,SMER - SD
7,Prešovský kraj,707,Stropkov,711,Stropkov,527611,Mrázovce,Viera,Polaščíková,Hlas - sociálna demokracia
7,Prešovský kraj,707,Stropkov,711,Stropkov,527637,Nižná Olšava,Martin,Hančák,"SNS, Hlas - sociálna demokracia, SMER - SD"
7,Prešovský kraj,707,Stropkov,711,Stropkov,527700,Oľšavka,Maroš,Forint,SMER - SD
7,Prešovský kraj,707,Stropkov,711,Stropkov,527726,Potoky,Milan,Vavrek,Hlas - sociálna demokracia
7,Prešovský kraj,707,Stropkov,711,Stropkov,527718,Potôčky,Milan,Šmajda,KDH
7,Prešovský kraj,707,Stropkov,711,Stropkov,527815,Soľník,Radoslav,Slivka,SNS
7,Prešovský kraj,707,Stropkov,711,Stropkov,527823,Staškovce,Peter,Gojdič,NEKA
7,Prešovský kraj,707,Stropkov,711,Stropkov,527840,Stropkov,Ondrej,Brendza,NEKA
7,Prešovský kraj,707,Stropkov,711,Stropkov,527866,Šandal,Peter,Šichula,KDH
7,Prešovský kraj,707,Stropkov,711,Stropkov,527912,Tisinec,Jozef,Kačmár,SMER - SD
7,Prešovský kraj,707,Stropkov,711,Stropkov,527921,Tokajík,Jana,Medvecová,Hlas - sociálna demokracia
7,Prešovský kraj,707,Stropkov,711,Stropkov,527939,Turany nad Ondavou,Martina,Perátová,NEKA
7,Prešovský kraj,707,Stropkov,711,Stropkov,527971,Varechovce,Matúš,Kuzma,Hlas - sociálna demokracia
7,Prešovský kraj,707,Stropkov,711,Stropkov,527980,Veľkrop,Marián,Prokopič,SMER - SD
7,Prešovský kraj,707,Stropkov,711,Stropkov,527998,Vislava,Milan,Haňak,SMER - SD
7,Prešovský kraj,707,Stropkov,711,Stropkov,528005,Vladiča,Ján,Čurpek,SMER - SD
7,Prešovský kraj,707,Stropkov,711,Stropkov,528013,Vojtovce,Oľga,Džopková,"SNS, Hlas - sociálna demokracia"
7,Prešovský kraj,707,Stropkov,711,Stropkov,528021,Vyškovce,Dušan,Antoš,KDH
7,Prešovský kraj,707,Stropkov,711,Stropkov,528048,Vyšná Olšava,Juraj,Kasarda,SMER - SD
7,Prešovský kraj,707,Stropkov,711,Stropkov,560073,Vyšný Hrabovec,Monika,Sipľaková,Hlas - sociálna demokracia
7,Prešovský kraj,708,Svidník,712,Svidník,527122,Belejovce,Slavomír,Bachura,NEKA
7,Prešovský kraj,708,Svidník,712,Svidník,527131,Beňadikovce,Ladislav,Šotik,"SMER - SD, Hlas - sociálna demokracia"
7,Prešovský kraj,708,Svidník,712,Svidník,527149,Bodružal,Dušan,Zelizňák,SMER - SD
7,Prešovský kraj,708,Svidník,712,Svidník,527211,Cernina,Helena,Madzinová,"SMER - SD, Hlas - sociálna demokracia, SME RODINA"
7,Prešovský kraj,708,Svidník,712,Svidník,527220,Cigla,Ján,Bodrucký,Hlas - sociálna demokracia
7,Prešovský kraj,708,Svidník,712,Svidník,527238,Dlhoňa,Jaroslav,Sadiv,SMER - SD
7,Prešovský kraj,708,Svidník,712,Svidník,527254,Dubová,Miloš,Vaňušaník,"Hlas - sociálna demokracia, SME RODINA, SMER - SD, SNS"
7,Prešovský kraj,708,Svidník,712,Svidník,580601,Dukovce,Jozef,Bodnár,SNS
7,Prešovský kraj,708,Svidník,712,Svidník,527271,Fijaš,Jana,Tchuriková,Hlas - sociálna demokracia
7,Prešovský kraj,708,Svidník,712,Svidník,519197,Giraltovce,Pavol,Tchurík,"Hlas - sociálna demokracia, SME RODINA"
7,Prešovský kraj,708,Svidník,712,Svidník,527301,Havranec,Milan,Ščerba,"Hlas - sociálna demokracia, SMER - SD, SNS, SME RODINA"
7,Prešovský kraj,708,Svidník,712,Svidník,527319,Hrabovčík,Sergej,Vasilenko,"Hlas - sociálna demokracia, SME RODINA, SMER - SD"
7,Prešovský kraj,708,Svidník,712,Svidník,527327,Hunkovce,Mikuláš,Horvát,Hlas - sociálna demokracia
7,Prešovský kraj,708,Svidník,712,Svidník,527351,Jurkova Voľa,Iveta,Škrabová,NEKA
7,Prešovský kraj,708,Svidník,712,Svidník,519316,Kalnište,Jozef,Cauner,Hlas - sociálna demokracia
7,Prešovský kraj,708,Svidník,712,Svidník,527360,Kapišová,Pavol,Fek,"SMER - SD, Hlas - sociálna demokracia"
7,Prešovský kraj,708,Svidník,712,Svidník,527378,Kečkovce,Edita,Oreničová,"SMER - SD, SME RODINA"
7,Prešovský kraj,708,Svidník,712,Svidník,519332,Kobylnice,Lukáš,Juhás,NEKA
7,Prešovský kraj,708,Svidník,712,Svidník,527394,Korejovce,Jaroslav,Kapa,KDH
7,Prešovský kraj,708,Svidník,712,Svidník,519391,Kračúnovce,Michal,Boleš,KDH
7,Prešovský kraj,708,Svidník,712,Svidník,527424,Krajná Bystrá,Peter,Štefanco,Hlas - sociálna demokracia
7,Prešovský kraj,708,Svidník,712,Svidník,527432,Krajná Poľana,Jozef,Feciľak,SMER - SD
7,Prešovský kraj,708,Svidník,712,Svidník,527441,Krajná Porúbka,Martina,Dulebová,REPUBLIKA
7,Prešovský kraj,708,Svidník,712,Svidník,527459,Krajné Čierno,Ján,Vaňko,Hlas - sociálna demokracia
7,Prešovský kraj,708,Svidník,712,Svidník,527483,Kružlová,Adrián,Gužo,"Hlas - sociálna demokracia, SMER - SD, SME RODINA, SNS"
7,Prešovský kraj,708,Svidník,712,Svidník,519448,Kuková,Anna,Lukáčová,"SMER - SD, SME RODINA"
7,Prešovský kraj,708,Svidník,712,Svidník,527491,Kurimka,Martina,Ilečková,Hlas - sociálna demokracia
7,Prešovský kraj,708,Svidník,712,Svidník,527505,Ladomirová,Oľga,Bojčíková,"Hlas - sociálna demokracia, SMER - SD, SNS"
7,Prešovský kraj,708,Svidník,712,Svidník,519537,Lúčka,Mikuláš,Mašlej,KDH
7,Prešovský kraj,708,Svidník,712,Svidník,519561,Lužany pri Topli,Miroslav,Čorba,Hlas - sociálna demokracia
7,Prešovský kraj,708,Svidník,712,Svidník,527548,Matovce,Dávid,Jacak,Hlas - sociálna demokracia
7,Prešovský kraj,708,Svidník,712,Svidník,527556,Medvedie,Stanislav,Moľ,NEKA
7,Prešovský kraj,708,Svidník,712,Svidník,527564,Mestisko,Jaroslav,Nagajda,KDH
7,Prešovský kraj,708,Svidník,712,Svidník,519596,Mičakovce,Pavel,Andrijko,"Hlas - sociálna demokracia, SMER - SD, SNS"
7,Prešovský kraj,708,Svidník,712,Svidník,527599,Miroľa,Michal,Kurečko,SMER - SD
7,Prešovský kraj,708,Svidník,712,Svidník,527602,Mlynárovce,Peter,Kidala,"SMER - SD, Hlas - sociálna demokracia"
7,Prešovský kraj,708,Svidník,712,Svidník,527629,Nižná Jedľová,Vladimír,Šandala,"ZA ĽUDÍ, SaS, SME RODINA"
7,Prešovský kraj,708,Svidník,712,Svidník,527645,Nižná Pisaná,Martin,Močilenko,"SMER - SD, Hlas - sociálna demokracia, SME RODINA, SZÖVETSÉG - ALIANCIA"
7,Prešovský kraj,708,Svidník,712,Svidník,527653,Nižný Komárnik,Jana,Leščišinová,"Hlas - sociálna demokracia, SME RODINA, SNS"
7,Prešovský kraj,708,Svidník,712,Svidník,527661,Nižný Mirošov,Anna,Hrešková,"SME RODINA, SaS"
7,Prešovský kraj,708,Svidník,712,Svidník,527670,Nižný Orlík,Juraj,Petný,SMER - SD
7,Prešovský kraj,708,Svidník,712,Svidník,527688,Nová Polianka,Marek,Drimák,Hlas - sociálna demokracia
7,Prešovský kraj,708,Svidník,712,Svidník,527696,Okrúhle,Martin,Jech,KDH
7,Prešovský kraj,708,Svidník,712,Svidník,527734,Príkra,Miroslav,Goldir,Hlas - sociálna demokracia
7,Prešovský kraj,708,Svidník,712,Svidník,527742,Pstriná,Anna,Mihalíková,SaS
7,Prešovský kraj,708,Svidník,712,Svidník,527751,Radoma,Daniela,Zelonkayová,Hlas - sociálna demokracia
7,Prešovský kraj,708,Svidník,712,Svidník,527769,Rakovčík,Iveta,Horvatová,"SMER - SD, Hlas - sociálna demokracia, SME RODINA"
7,Prešovský kraj,708,Svidník,712,Svidník,527777,Rovné,Stanislav,Viravec,"Hlas - sociálna demokracia, SME RODINA, SNS"
7,Prešovský kraj,708,Svidník,712,Svidník,527785,Roztoky,Martin,Jurkovič,"Hlas - sociálna demokracia, SMER - SD, SNS, SME RODINA"
7,Prešovský kraj,708,Svidník,712,Svidník,527807,Soboš,Ivana,Ivančová,"Hlas - sociálna demokracia, SMER - SD, SME RODINA, SZÖVETSÉG - ALIANCIA"
7,Prešovský kraj,708,Svidník,712,Svidník,527831,Stročín,Stanislav,Potoma,SMER - SD
7,Prešovský kraj,708,Svidník,712,Svidník,527858,Svidnička,Anna,Paňková,"SMER - SD, Hlas - sociálna demokracia, SME RODINA"
7,Prešovský kraj,708,Svidník,712,Svidník,527106,Svidník,Marcela,Ivančová,"Hlas - sociálna demokracia, SME RODINA, KDH"
7,Prešovský kraj,708,Svidník,712,Svidník,527874,Šarbov,Stanislav,Skasko,"Hlas - sociálna demokracia, SMER - SD"
7,Prešovský kraj,708,Svidník,712,Svidník,527882,Šarišský Štiavnik,Michal,Kimák,Hlas - sociálna demokracia
7,Prešovský kraj,708,Svidník,712,Svidník,527891,Šemetkovce,Ján,Marchevský,Hlas - sociálna demokracia
7,Prešovský kraj,708,Svidník,712,Svidník,527904,Štefurov,Jana,Rišková,KDH
7,Prešovský kraj,708,Svidník,712,Svidník,527947,Vagrinec,Peter,Klim,Hlas - sociálna demokracia
7,Prešovský kraj,708,Svidník,712,Svidník,527955,Valkovce,Jaroslav,Vasičko,SMER - SD
7,Prešovský kraj,708,Svidník,712,Svidník,527963,Vápeník,Jaroslav,Krajkovič,NEKA
7,Prešovský kraj,708,Svidník,712,Svidník,528030,Vyšná Jedľová,Miroslav,Čepan,NEKA
7,Prešovský kraj,708,Svidník,712,Svidník,528056,Vyšná Pisaná,Milan,Rodák,NEKA
7,Prešovský kraj,708,Svidník,712,Svidník,528064,Vyšný Komárnik,Daniela,Štefancová,"Hlas - sociálna demokracia, SMER - SD"
7,Prešovský kraj,708,Svidník,712,Svidník,528072,Vyšný Mirošov,Michal,Petranik,NEKA
