Zoznam kandidátov na starostu obce,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Poradie na hlasovacom lístku,Meno,Priezvisko,Titul,Vek,Zamestnanie,Politický subjekt,Poznámka
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526533,Harichovce,1,Lubomír,Belej,Ing.,51,starosta obce,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526533,Harichovce,2,Matúš,Hrušovský,Ing.,37,obchodno-technický manažér,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526533,Harichovce,3,Roman,Hrušovský,,60,SZČO,Hlas - sociálna demokracia,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526533,Harichovce,4,Ľubor,Mikula,"Mgr.,  MBA",48,štátny zamestnanec,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526568,Hincovce,1,Tomáš,Baluch,,35,tunelár,SME RODINA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526568,Hincovce,2,Anna,Filipová,,49,starostka,"Hlas - sociálna demokracia, SNS",
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526568,Hincovce,3,Rastislav,Vaverčák,,48,skladník,SMER - SD,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526576,Hnilčík,1,Ľubomír,Kačír,,57,starosta,Hlas - sociálna demokracia,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526576,Hnilčík,2,Vlastimil,Novotta,,47,prevádzkar,DS,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526584,Hnilec,1,Štefan,Cína,"Mgr., Mgr.art.",29,učiteľ,NK/NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526584,Hnilec,2,Otokár,Jeremiaš,Ing.,55,starosta obce,"KDH, Hlas - sociálna demokracia",
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526592,Hrabušice,1,Marcel,Kacvinský,,45,podnikateľ,"Hlas - sociálna demokracia, SME RODINA, SNS",
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526592,Hrabušice,2,Jana,Skokanová,PaedDr.,57,starostka,KDH,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526592,Hrabušice,3,Tomáš,Ščuka,PhDr.,34,štátny zamestnanec,SPOLU,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543152,Chrasť nad Hornádom,1,Štefan,Horváth,,56,podnikateľ,Slovenský PATRIOT,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543152,Chrasť nad Hornádom,2,Marián,Melega,,46,predseda družstva,KDH,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543152,Chrasť nad Hornádom,3,Ondrej,Mihňák,,56,starosta obce,SMER - SD,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543161,Iliašovce,1,Anna,Frankovičová,,49,starostka,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543195,Jamník,1,František,Pavol,Ing.,32,starosta,"Hlas - sociálna demokracia, SNS, SMER - SD",
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543209,Kaľava,1,Roman,Bandžuch,Ing.,40,nezamestnaný,SMER - SD,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543209,Kaľava,2,Stanislav,Bandžuch,,34,konateľ firmy,SME RODINA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543209,Kaľava,3,Martin,Kollárik,,33,vedúci strediska,Hlas - sociálna demokracia,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543209,Kaľava,4,Vladimír,Kontroš,,43,profesionálny náhradný rodič,NEKA,X
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543250,Kolinovce,1,Dalibor,Madeja,,42,supervízor - dispečer,SMER - SD,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543250,Kolinovce,2,Jitka,Puhallová,,53,starostka obce,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543268,Krompachy,1,Lukáš,Bagin,Ing.,34,projektový manažér,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543268,Krompachy,2,Pavol Benedikt,Bendik,,28,živnostník,PRINCÍP,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543268,Krompachy,3,Dárius,Dubiňák,Ing.,41,zástupca primátorky mesta,SPOLU,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543268,Krompachy,4,Slavomír,Ľach,,53,dôchodca,NK/NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543268,Krompachy,5,Rudolf,Mihalik,,48,konateľ spoločnosti,NEKA,X
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543284,Letanovce,1,Slavomír,Zahornadský,,51,starosta obce,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543306,Lieskovany,1,Eva,Džačárová,,62,dôchodkyňa,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543306,Lieskovany,2,Pavol,Kapusta,,55,SZČO,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543306,Lieskovany,3,Marcela,Kapustová,,48,predavačka,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543306,Lieskovany,4,Stanislav,Zekucia,,42,"Súkromno hospodáriaci roľník, programátor",KDH,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543331,Markušovce,1,Peter,Fulla,,55,živnostník,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543331,Markušovce,2,Ambróz,Kaleja,,25,terénny pracovník,PRINCÍP,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543331,Markušovce,3,Ján,Šofranko,Ing.,56,samostatný odborný referent,SMER - SD,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543331,Markušovce,4,Cyril,Tomko,,44,nezamestnaný,SaS,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543349,Matejovce nad Hornádom,1,Jozef,Brajer,,45,stavbyvedúci,SPOLU,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543349,Matejovce nad Hornádom,2,Ivana,Hrebenárová,Mgr.,34,generálna riaditeľka,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543349,Matejovce nad Hornádom,3,Juraj,Kaščák,Ing.,56,vedúci oddelenia,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543349,Matejovce nad Hornádom,4,Marian,Milčák,Ing.,52,špecialista tratí a stavieb,OKS,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543357,Mlynky,1,Frederik,Černický,,30,nezamestnaný,NK/NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543357,Mlynky,2,Alfréd,Franko,,63,dôchodca,SNS,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543357,Mlynky,3,Iveta,Geletková,Ing.,35,starostka,DS,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543357,Mlynky,4,Rudolf,Ivan,,42,vychovávateľ,Hlas - sociálna demokracia,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543357,Mlynky,5,Maroš,Turzák,,41,poštový doručovateľ,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543403,Odorín,1,Mária,Goduľová,Ing.,57,starostka,"Hlas - sociálna demokracia, SNS, SME RODINA, SMER - SD",
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543403,Odorín,2,Martin,Jakubčo,,32,podnikateľ,SPOLU,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543411,Olcnava,1,Miroslav,Gardošík,,52,skladník,SNS,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543411,Olcnava,2,Ľubomír,Kožár,Mgr.,52,sociálny pracovník,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543411,Olcnava,3,Jaroslav,Salaj,,54,starosta,Hlas - sociálna demokracia,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543438,Oľšavka,1,Patrícia,Kočíková,,28,vedúca predajne,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543438,Oľšavka,2,Peter,Petruško,,54,konateľ spoločnosti,SNS,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543438,Oľšavka,3,Jozef,Solčani,,51,SZČO,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543489,Poráč,1,Ľubomír,Šofranko,,30,SZČO,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543489,Poráč,2,Peter,Volčko,Ing.,55,starosta,"Hlas - sociálna demokracia, SMER - SD, SNS",
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543519,Rudňany,1,Milan,Červeňák,,47,robotník,PRINCÍP,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543519,Rudňany,2,Juraj,Kandráč,,50,podnikateľ,SRK,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543519,Rudňany,3,Rastislav,Neuvirth,Bc.,43,starosta obce,"SNS, SMER - SD, Hlas - sociálna demokracia",
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543527,Slatvina,1,Stanislav,Cmorej,Mgr.,48,advokátsky koncipient,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543527,Slatvina,2,Lívia,Staňová,Mgr.,35,odborná referentka,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543527,Slatvina,3,Vladislav,Vrábeľ,Mgr.,56,starosta obce,SMER - SD,X
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543535,Slovinky,1,Ján,Brutovský,,53,SZČO,ĽS Naše Slovensko,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543535,Slovinky,2,Gabriela,Kopnická,"Bc., MBA",53,starostka obce,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543535,Slovinky,3,Mária,Kopnická,Mgr.,52,samostatná radkyňa,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,560154,Smižany,1,Michal,Kotrady,Ing.,64,strojný inžinier,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,560154,Smižany,2,Miroslava,Szitová,"Mgr., PhD.",48,starostka obce,"KDH, SaS",
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526355,Spišská Nová Ves,1,Pavol,Bečarik,Ing.,63,primátor,"SNS, Hlas - sociálna demokracia, SMER - SD, SME RODINA",
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526355,Spišská Nová Ves,2,Andrej,Cpin,Mgr.,37,učiteľ,"KDH, DS, SPOLU",
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526355,Spišská Nová Ves,3,Zlatica,Dzurillová,,53,mzdová účtovníčka,NK/NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543586,Spišské Tomášovce,1,Martin,Gonda,PhDr.,41,odborný referent,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543586,Spišské Tomášovce,2,Zuzana,Nebusová,Mgr.,55,starostka obce,SOM Slovensko,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543586,Spišské Tomášovce,3,Peter,Strojný,,51,policajt,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543594,Spišské Vlachy,1,Vladimír,Baloga,,42,vedúci strediska,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543594,Spišské Vlachy,2,Martin,Čurilla,Ing. arch.,51,architekt,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543594,Spišské Vlachy,3,Ľubomír,Fifik,,50,primátor,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543594,Spišské Vlachy,4,Slavomír,Kandra,,53,technológ,SOLIDARITA - Hnutie pracujúcej chudoby,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543594,Spišské Vlachy,5,Slavomír,Sokolský,,52,SZČO,SMER - SD,X
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543594,Spišské Vlachy,6,Jozef,Šiška,,25,manažér,SOM Slovensko,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543616,Spišský Hrušov,1,Marek,Filip,Mgr.,48,vychovávateľ,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543616,Spišský Hrušov,2,Adriana,Tkáčová,JUDr.,43,starostka obce,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543667,Teplička,1,Peter,Lačný,,44,starosta,KDH,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543713,Vítkovce,1,Peter,Dirda,,42,starosta obce,SRK,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543713,Vítkovce,2,Stanislav,Melikant,Mgr.,51,technik kvality,SME RODINA,X
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543713,Vítkovce,3,Ján,Olejník,,51,vysluhový dôchodca,KDH,X
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543713,Vítkovce,4,Peter,Pastucha,"Ing., PhD.",46,CAM Programátor,SMER - SD,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543721,Vojkovce,1,Petra,Gmucová,Ing.,42,personálna manažérka,Hlas - sociálna demokracia,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543721,Vojkovce,2,Rastislav,Kolej,,50,špecialista tratí a stavieb,NEKA,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526657,Žehra,1,Marián,Kandrač,,48,starosta,SRK,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526657,Žehra,2,Ľubomír,Kočiš,,35,manažér výroby,Hlas - sociálna demokracia,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526657,Žehra,3,Jozef,Mižigár,,35,živnostník,DOBRÁ VOĽBA a Umiernení,
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526657,Žehra,4,Márián,Mižigár,,47,operátor,SPOLU,
8,Košický kraj,806,Trebišov,811,Trebišov,528102,Bačka,1,Tomáš,Andaházy,Mgr.,47,vedúci obvodu,SZÖVETSÉG - ALIANCIA,
8,Košický kraj,806,Trebišov,811,Trebišov,528102,Bačka,2,Ladislav,Kosztyu,,63,starosta,NEKA,X
8,Košický kraj,806,Trebišov,811,Trebišov,528102,Bačka,3,Ján,Porubský,,67,dôchodca,DOBRÁ VOĽBA a Umiernení,
8,Košický kraj,806,Trebišov,811,Trebišov,528111,Bačkov,1,Marián,Borovič,,48,mäsiar - údenár,SNS,
8,Košický kraj,806,Trebišov,811,Trebišov,528111,Bačkov,2,Daniel,Ďurica,Mgr.,50,výsluhový dôchodca,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528111,Bačkov,3,Jozef,Nemčik,,69,starosta obce,"Hlas - sociálna demokracia, SME RODINA, SMER - SD",
8,Košický kraj,806,Trebišov,811,Trebišov,528129,Bara,1,Róbert,Beňo,,41,samostatne zárobkovo činná osoba,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528129,Bara,2,Ľudovít,Sütő,Mgr.,52,starosta obce,SZÖVETSÉG - ALIANCIA,
8,Košický kraj,806,Trebišov,811,Trebišov,528145,Biel,1,Marianna,Babiaková Kapcalová,"Mgr., PhD.",42,riaditeľka spoločnosti,Hlas - sociálna demokracia,
8,Košický kraj,806,Trebišov,811,Trebišov,528145,Biel,2,Tibor,Biačko,,59,dôchodca,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528145,Biel,3,Bernadeta,Dorová,Ing.,35,špecialistka náborov,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528145,Biel,4,Ladislav,Jurčák,Bc.,61,starosta obce,SZÖVETSÉG - ALIANCIA,
8,Košický kraj,806,Trebišov,811,Trebišov,528145,Biel,5,Štefan,Szabó,,56,nezamestnaný,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528145,Biel,6,Marián,Šivák,,44,živnostník,SMER - SD,
8,Košický kraj,806,Trebišov,811,Trebišov,528161,Boľ,1,Atila,Bohács,JUDr.,49,starosta,SZÖVETSÉG - ALIANCIA,
8,Košický kraj,806,Trebišov,811,Trebišov,528170,Borša,1,Attila,Leško,Bc.,52,živnostník,SME RODINA,
8,Košický kraj,806,Trebišov,811,Trebišov,528170,Borša,2,Anna Tünde,Vargová,Ing.,53,starostka,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528170,Borša,3,Zuzana,Veszprémi,Ing.,49,ekonómka,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528188,Boťany,1,Csaba,Lippai,Mgr.,50,policajt,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528188,Boťany,2,Vojtech,Pribék,,56,invalidný dôchodca,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528188,Boťany,3,Dionýz,Szabó,,54,starosta obce,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528188,Boťany,4,František,Szakács,,70,dôchodca,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528200,Brehov,1,Marek,Balog,,36,starosta,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528200,Brehov,2,Matúš,Galya,,25,bankár,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528200,Brehov,3,Milan,Ujházy,,48,stavebný robotník,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528218,Brezina,1,Mária,Baloghová,Ing.,58,starostka,Hlas - sociálna demokracia,
8,Košický kraj,806,Trebišov,811,Trebišov,528226,Byšta,1,Radoslav,Palinský,,45,starosta obce,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528226,Byšta,2,Jaroslav,Vysokai,,51,obchodný zástupca,DOBRÁ VOĽBA a Umiernení,
8,Košický kraj,806,Trebišov,811,Trebišov,528234,Cejkov,1,Marek,Bajus,,47,údržbár,SME RODINA,
8,Košický kraj,806,Trebišov,811,Trebišov,528234,Cejkov,2,Štefan,Kačurák,Mgr.,42,referent pre IT,Progresívne Slovensko,
8,Košický kraj,806,Trebišov,811,Trebišov,528234,Cejkov,3,Ladislav,Slovjak,EMBA,68,starosta,Hlas - sociálna demokracia,
8,Košický kraj,806,Trebišov,811,Trebišov,528242,Čeľovce,1,Jana,Sabóvá,,53,starostka,"Hlas - sociálna demokracia, SME RODINA, SMER - SD",
8,Košický kraj,806,Trebišov,811,Trebišov,528251,Čerhov,1,Jaroslav,Bajužik,Ing.,61,starosta,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528251,Čerhov,2,Marek,Vrabeľ,,40,výpravca,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528269,Černochov,1,Angela,Kálmánová,,55,starostka obce,Hlas - sociálna demokracia,
8,Košický kraj,806,Trebišov,811,Trebišov,528285,Čierna,1,František,Gergely,,37,vodič,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528285,Čierna,2,Štefan,Mátyás,,52,osobný vodič,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528285,Čierna,3,Mária,Szivolics,,63,dôchodkyňa,SZÖVETSÉG - ALIANCIA,
8,Košický kraj,806,Trebišov,811,Trebišov,528293,Čierna nad Tisou,1,Zita,Baloghová,,39,invalidná dôchodkyňa,DS,
8,Košický kraj,806,Trebišov,811,Trebišov,528293,Čierna nad Tisou,2,Viktor,Palko,"Ing., MBA",45,riaditeľ obchodnej spoločnosti,"SZÖVETSÉG - ALIANCIA, KDH, SMER - SD",
8,Košický kraj,806,Trebišov,811,Trebišov,528293,Čierna nad Tisou,3,Gejza,Tipcsák,,54,zdravotnícky záchranár,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528315,Dargov,1,Róbert,Antolik,,42,vojak,NEKA,X
8,Košický kraj,806,Trebišov,811,Trebišov,528315,Dargov,2,Ján,Kiš,,68,starosta obce,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528323,Dobrá,1,Mikuláš,Csoma,,67,starosta,SZÖVETSÉG - ALIANCIA,
8,Košický kraj,806,Trebišov,811,Trebišov,528323,Dobrá,2,Marián,Katrinčák,,31,rušňovodič traťový strojnik,SME RODINA,
8,Košický kraj,806,Trebišov,811,Trebišov,528340,Dvorianky,1,Gabriel,Čverčko,,43,starosta obce,Hlas - sociálna demokracia,
8,Košický kraj,806,Trebišov,811,Trebišov,528358,Egreš,1,Imrich,Sokoli,,39,živnostník,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528358,Egreš,2,Gabriela,Timková,Ing.,53,starostka,"Hlas - sociálna demokracia, SMER - SD",
8,Košický kraj,806,Trebišov,811,Trebišov,528366,Hraň,1,Miroslav,Cabada,Mgr.,51,obchodný zástupca,Hlas - sociálna demokracia,
8,Košický kraj,806,Trebišov,811,Trebišov,528366,Hraň,2,Andrej,Puci,,57,konateľ spoločnosti,Demokrati Slovenska,
8,Košický kraj,806,Trebišov,811,Trebišov,528366,Hraň,3,Miriam,Sabovčiková,,47,starostka obce,SME RODINA,
8,Košický kraj,806,Trebišov,811,Trebišov,528366,Hraň,4,Helena,Zuskáčová,Ing.,66,dôchodkyňa,KDH,
8,Košický kraj,806,Trebišov,811,Trebišov,528374,Hrčeľ,1,Rudolf,Balog,,63,starosta obce,"KDH, Hlas - sociálna demokracia",
8,Košický kraj,806,Trebišov,811,Trebišov,528374,Hrčeľ,2,Jana,Garanská,,39,dobrovoľne nezamestnaná,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528374,Hrčeľ,3,Marta,Horosová,,60,poštová doručovateľka,SME RODINA,
8,Košický kraj,806,Trebišov,811,Trebišov,528374,Hrčeľ,4,Peter,Kozina,,48,údržbár,Slovenský PATRIOT,
8,Košický kraj,806,Trebišov,811,Trebišov,528382,Hriadky,1,Anna,Jacková,JUDr.,61,štátna zamestnankyňa,SME RODINA,
8,Košický kraj,806,Trebišov,811,Trebišov,528382,Hriadky,2,Milan,Rohaľ,,60,zdravotník,Hlas - sociálna demokracia,
8,Košický kraj,806,Trebišov,811,Trebišov,528382,Hriadky,3,Ján,Vincenčík,,69,starosta,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528412,Kašov,1,Erik,Dragošek,Mgr.,41,vychovávateľ v detskom domove,SMER - SD,
8,Košický kraj,806,Trebišov,811,Trebišov,528412,Kašov,2,Róbert,Katuš,Ing.,36,starosta,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528421,Kazimír,1,Tomáš,Toma,Ing.,34,starosta,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,513831,Klin nad Bodrogom,1,Ján,Iski,,53,starosta,SZÖVETSÉG - ALIANCIA,
8,Košický kraj,806,Trebišov,811,Trebišov,528439,Kožuchov,1,Gejza,Köver,,62,starosta,SMER - SD,
8,Košický kraj,806,Trebišov,811,Trebišov,528447,Kráľovský Chlmec,1,Karol,Pataky,Ing.,45,primátor,SZÖVETSÉG - ALIANCIA,
8,Košický kraj,806,Trebišov,811,Trebišov,528447,Kráľovský Chlmec,2,Gabriela,Zvolenská,PaedDr.,66,dôchodkyňa,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528455,Kravany,1,Jaroslav,Capko,,64,starosta obce,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528455,Kravany,2,Matej,Kaňuch,,31,referent MTZ,SNS,
8,Košický kraj,806,Trebišov,811,Trebišov,528471,Kuzmice,1,Peter,Sedrovič,PharmDr.,29,farmaceut,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528471,Kuzmice,2,Martin,Vincej,Ing.,34,starosta,"Hlas - sociálna demokracia, SMER - SD, SNS",
8,Košický kraj,806,Trebišov,811,Trebišov,528480,Kysta,1,Helena,Borčíková,Mgr.,55,starostka,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528498,Ladmovce,1,Ladislav,Pál,,44,SHR,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528498,Ladmovce,2,Attila,Pásztor,,55,starosta obce,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528501,Lastovce,1,Dušan,Fekete,,53,zámočník ŽKV,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528501,Lastovce,2,Monika,Horváthová,Mgr.,55,riadiaca pracovníčka,Slovenský PATRIOT,
8,Košický kraj,806,Trebišov,811,Trebišov,528501,Lastovce,3,Lukáš,Hrinko,Mgr.,38,starosta obce,SMER - SD,
8,Košický kraj,806,Trebišov,811,Trebišov,528510,Leles,1,Tibor,Györgyfi,,66,dôchodca,NEKA,
8,Košický kraj,806,Trebišov,811,Trebišov,528510,Leles,2,Michal,Zurbola,,57,starosta,SZÖVETSÉG - ALIANCIA,
8,Košický kraj,806,Trebišov,811,Trebišov,528528,Luhyňa,1,Mária,Sedláčeková,Bc.,65,ekonómka,KDH,
8,Košický kraj,806,Trebišov,811,Trebišov,513792,Malá Tŕňa,1,Jozef,Drigan,,54,starosta obce,SMER - SD,
